Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"requestdistribution"="uniform"
"insertproportion"="0"
"recordcount"="100000"
"etcd.endpoints"="192.168.37.13:2379"
"docollectingdata"="false"
"command"="run"
"workload"="core"
"readallfields"="true"
"threadcount"="5"
"operationcount"="50000"
"scanproportion"="0"
"updateproportion"="0.5"
"etcd.dial_timeout"="1s"
"dotransactions"="true"
"readproportion"="0.5"
**********************************************
UPDATE - Takes(s): 179.9, Count: 3042, OPS: 16.9, Avg(us): 106865, Min(us): 92672, Max(us): 128575, 50th(us): 107007, 90th(us): 112319, 95th(us): 113471, 99th(us): 117759, 99.9th(us): 126847, 99.99th(us): 128575
READ   - Takes(s): 189.9, Count: 2114, OPS: 11.1, Avg(us): 186356, Min(us): 92544, Max(us): 234623, 50th(us): 202495, 90th(us): 213631, 95th(us): 216063, 99th(us): 220671, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 189.8, Count: 1121, OPS: 5.9, Avg(us): 187190, Min(us): 93824, Max(us): 238975, 50th(us): 202367, 90th(us): 213631, 95th(us): 216319, 99th(us): 222719, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 189.9, Count: 5352, OPS: 28.2, Avg(us): 138214, Min(us): 92544, Max(us): 234623, 50th(us): 109823, 90th(us): 208767, 95th(us): 212479, 99th(us): 218495, 99.9th(us): 226047, 99.99th(us): 232447
UPDATE - Takes(s): 189.9, Count: 3238, OPS: 17.1, Avg(us): 106783, Min(us): 92672, Max(us): 128575, 50th(us): 106943, 90th(us): 112319, 95th(us): 113471, 99th(us): 117695, 99.9th(us): 126847, 99.99th(us): 128575
READ   - Takes(s): 199.9, Count: 2238, OPS: 11.2, Avg(us): 186566, Min(us): 92544, Max(us): 234623, 50th(us): 202495, 90th(us): 213375, 95th(us): 216063, 99th(us): 220415, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 199.8, Count: 1164, OPS: 5.8, Avg(us): 187490, Min(us): 92224, Max(us): 238975, 50th(us): 202367, 90th(us): 213631, 95th(us): 216191, 99th(us): 222079, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 199.9, Count: 5647, OPS: 28.2, Avg(us): 138386, Min(us): 92544, Max(us): 234623, 50th(us): 109759, 90th(us): 208639, 95th(us): 212479, 99th(us): 218495, 99.9th(us): 225791, 99.99th(us): 232447
UPDATE - Takes(s): 199.9, Count: 3409, OPS: 17.1, Avg(us): 106756, Min(us): 92672, Max(us): 128575, 50th(us): 106879, 90th(us): 112255, 95th(us): 113471, 99th(us): 117631, 99.9th(us): 126847, 99.99th(us): 128575
READ   - Takes(s): 209.9, Count: 2361, OPS: 11.2, Avg(us): 186256, Min(us): 92544, Max(us): 234623, 50th(us): 202367, 90th(us): 213631, 95th(us): 216063, 99th(us): 220415, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 209.8, Count: 1209, OPS: 5.8, Avg(us): 187332, Min(us): 92224, Max(us): 238975, 50th(us): 202495, 90th(us): 213503, 95th(us): 216191, 99th(us): 222079, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 209.9, Count: 5955, OPS: 28.4, Avg(us): 138240, Min(us): 92544, Max(us): 234623, 50th(us): 109695, 90th(us): 208767, 95th(us): 212479, 99th(us): 218495, 99.9th(us): 226047, 99.99th(us): 232447
UPDATE - Takes(s): 209.9, Count: 3594, OPS: 17.1, Avg(us): 106697, Min(us): 92672, Max(us): 128575, 50th(us): 106815, 90th(us): 112127, 95th(us): 113407, 99th(us): 117183, 99.9th(us): 126655, 99.99th(us): 128575
READ   - Takes(s): 219.9, Count: 2486, OPS: 11.3, Avg(us): 186160, Min(us): 92544, Max(us): 234623, 50th(us): 202367, 90th(us): 213503, 95th(us): 216063, 99th(us): 220415, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 219.8, Count: 1257, OPS: 5.7, Avg(us): 187163, Min(us): 92224, Max(us): 238975, 50th(us): 202495, 90th(us): 213375, 95th(us): 216191, 99th(us): 221951, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 219.9, Count: 6250, OPS: 28.4, Avg(us): 138282, Min(us): 92416, Max(us): 234623, 50th(us): 109695, 90th(us): 208639, 95th(us): 212479, 99th(us): 218367, 99.9th(us): 226047, 99.99th(us): 232447
UPDATE - Takes(s): 219.9, Count: 3764, OPS: 17.1, Avg(us): 106661, Min(us): 92416, Max(us): 128575, 50th(us): 106815, 90th(us): 112063, 95th(us): 113343, 99th(us): 117055, 99.9th(us): 126655, 99.99th(us): 128575
