Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"workload"="core"
"command"="run"
"etcd.dial_timeout"="10s"
"recordcount"="100000"
"insertproportion"="0"
"readallfields"="true"
"docollectingdata"="false"
"requestdistribution"="uniform"
"etcd.endpoints"="192.168.37.17:2379"
"readproportion"="0.5"
"scanproportion"="0"
"threadcount"="5"
"operationcount"="50000"
"updateproportion"="0.5"
"dotransactions"="true"
**********************************************
READ   - Takes(s): 150.0, Count: 4731, OPS: 31.5, Avg(us): 67786, Min(us): 26128, Max(us): 116543, 50th(us): 71359, 90th(us): 85631, 95th(us): 89663, 99th(us): 96831, 99.9th(us): 111551, 99.99th(us): 116543
READ_ERROR - Takes(s): 149.9, Count: 2161, OPS: 14.4, Avg(us): 68449, Min(us): 28720, Max(us): 116479, 50th(us): 71999, 90th(us): 86015, 95th(us): 90495, 99th(us): 97279, 99.9th(us): 104831, 99.99th(us): 116479
TOTAL  - Takes(s): 150.0, Count: 11569, OPS: 77.1, Avg(us): 52017, Min(us): 26128, Max(us): 116543, 50th(us): 44287, 90th(us): 78975, 95th(us): 84287, 99th(us): 92671, 99.9th(us): 104447, 99.99th(us): 116287
UPDATE - Takes(s): 150.0, Count: 6838, OPS: 45.6, Avg(us): 41108, Min(us): 26352, Max(us): 72255, 50th(us): 40831, 90th(us): 47807, 95th(us): 49823, 99th(us): 55359, 99.9th(us): 64895, 99.99th(us): 72191
READ   - Takes(s): 160.0, Count: 5078, OPS: 31.7, Avg(us): 67931, Min(us): 26128, Max(us): 116543, 50th(us): 71487, 90th(us): 85567, 95th(us): 89599, 99th(us): 96703, 99.9th(us): 111551, 99.99th(us): 116287
READ_ERROR - Takes(s): 159.9, Count: 2276, OPS: 14.2, Avg(us): 68429, Min(us): 28720, Max(us): 116479, 50th(us): 72063, 90th(us): 86015, 95th(us): 90367, 99th(us): 97151, 99.9th(us): 104831, 99.99th(us): 116479
TOTAL  - Takes(s): 160.0, Count: 12339, OPS: 77.1, Avg(us): 52185, Min(us): 26128, Max(us): 116543, 50th(us): 44383, 90th(us): 79039, 95th(us): 84159, 99th(us): 92607, 99.9th(us): 104447, 99.99th(us): 116287
UPDATE - Takes(s): 160.0, Count: 7261, OPS: 45.4, Avg(us): 41172, Min(us): 26352, Max(us): 72255, 50th(us): 40895, 90th(us): 47839, 95th(us): 49887, 99th(us): 55519, 99.9th(us): 64895, 99.99th(us): 72191
READ   - Takes(s): 170.0, Count: 5425, OPS: 31.9, Avg(us): 68002, Min(us): 26128, Max(us): 116543, 50th(us): 71551, 90th(us): 85567, 95th(us): 89663, 99th(us): 96703, 99.9th(us): 111551, 99.99th(us): 116287
READ_ERROR - Takes(s): 169.9, Count: 2387, OPS: 14.0, Avg(us): 68475, Min(us): 28720, Max(us): 116479, 50th(us): 72063, 90th(us): 85951, 95th(us): 90303, 99th(us): 96703, 99.9th(us): 104831, 99.99th(us): 116479
TOTAL  - Takes(s): 170.0, Count: 13129, OPS: 77.2, Avg(us): 52266, Min(us): 26128, Max(us): 116543, 50th(us): 44447, 90th(us): 79103, 95th(us): 84159, 99th(us): 92671, 99.9th(us): 104319, 99.99th(us): 116287
UPDATE - Takes(s): 170.0, Count: 7704, OPS: 45.3, Avg(us): 41185, Min(us): 26352, Max(us): 72255, 50th(us): 40895, 90th(us): 47839, 95th(us): 49951, 99th(us): 55583, 99.9th(us): 63839, 99.99th(us): 72191
READ   - Takes(s): 180.0, Count: 5777, OPS: 32.1, Avg(us): 67733, Min(us): 26128, Max(us): 116543, 50th(us): 71231, 90th(us): 85183, 95th(us): 89407, 99th(us): 96255, 99.9th(us): 105663, 99.99th(us): 116287
READ_ERROR - Takes(s): 179.9, Count: 2510, OPS: 13.9, Avg(us): 68266, Min(us): 28720, Max(us): 116479, 50th(us): 71679, 90th(us): 85887, 95th(us): 90239, 99th(us): 96703, 99.9th(us): 103359, 99.99th(us): 116479
