Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"etcd.endpoints"="192.168.37.17:2379"
"dotransactions"="true"
"command"="run"
"workload"="core"
"requestdistribution"="uniform"
"updateproportion"="0.5"
"etcd.dial_timeout"="10s"
"operationcount"="50000"
"docollectingdata"="false"
"insertproportion"="0"
"scanproportion"="0"
"measurementtype"="raw"
"readallfields"="true"
"threadcount"="8"
"readproportion"="0.5"
"recordcount"="100000"
**********************************************
**********************************************
Run finished, takes 4m49.376265461s
operation,timestamp_us,latency_us
READ,1716265701435317,60361
READ,1716265701466118,60156
READ,1716265701464885,61399
READ,1716265701465857,60465
READ,1716265701495688,61444
READ,1716265701496391,60748
READ,1716265701496255,60900
READ,1716265701526980,60952
READ,1716265701526287,61647
READ,1716265701557165,61567
READ,1716265701557821,60931
READ,1716265701557145,61618
READ,1716265701557154,61626
READ,1716265701587947,61605
READ,1716265701591034,58524
READ,1716265701588974,60605
READ,1716265701618774,61358
READ,1716265701618765,61370
READ,1716265701650492,60425
READ,1716265701649589,61329
READ,1716265701681178,60513
READ,1716265701681163,60572
READ,1716265701711983,60577
READ,1716265701710930,61631
READ,1716265701741707,62260
READ,1716265701742885,61306
READ,1716265701744795,59475
READ,1716265701742434,61892
READ,1716265701741747,62679
READ,1716265701772572,61903
READ,1716265701804452,60649
READ,1716265701804003,61185
READ,1716265701804293,60916
READ,1716265701804224,61071
READ,1716265701836362,59562
READ,1716265701836128,59798
READ,1716265701865908,60730
READ,1716265701865201,61511
READ,1716265701870270,56473
READ,1716265701865229,61640
READ,1716265701896897,62079
READ,1716265701927844,59857
READ,1716265701927432,60352
READ,1716265701926891,60903
READ,1716265701958991,59451
READ,1716265701959145,59304
READ,1716265701987795,61558
READ,1716265701991418,57957
READ,1716265701987709,61684
READ,1716265701991400,58030
READ,1716265701991412,58056
READ,1716265702019067,61154
READ,1716265702049700,61585
READ,1716265702049386,62094
READ,1716265702049366,62118
READ,1716265702081222,60855
READ,1716265702081231,60851
READ,1716265702111712,61145
READ,1716265702111297,61599
READ,1716265702143045,60580
READ,1716265702142854,60825
READ,1716265702172868,61657
READ,1716265702207061,58273
READ,1716265702205212,60153
READ,1716265702203691,61701
READ,1716265702234538,61499
READ,1716265702236967,59128
READ,1716265702266973,59916
READ,1716265702265345,61584
READ,1716265702265426,61519
READ,1716265702300730,56922
READ,1716265702296110,61566
READ,1716265702299142,58545
READ,1716265702328492,59886
READ,1716265702326942,61465
READ,1716265702357664,61503
READ,1716265702357700,61558
READ,1716265702359388,59923
READ,1716265702388389,61611
READ,1716265702388932,61128
READ,1716265702389861,60225
READ,1716265702389983,60118
READ,1716265702419323,61539
READ,1716265702419178,61722
READ,1716265702450074,61585
READ,1716265702450100,61581
READ,1716265702450116,61608
READ,1716265702450978,60752
READ,1716265702480914,61337
READ,1716265702482319,59961
READ,1716265702480876,61469
READ,1716265702513314,59891
READ,1716265702511672,61557
READ,1716265702511741,61500
READ,1716265702542264,61716
READ,1716265702543392,60595
READ,1716265702542357,61686
READ,1716265702573241,61545
READ,1716265702573766,61031
READ,1716265702574666,60158
READ,1716265702604673,60975
READ,1716265702604742,60924
READ,1716265702635830,60952
READ,1716265702634839,61978
READ,1716265702635787,61093
READ,1716265702635796,61153
READ,1716265702696830,31803
READ,1716265702696795,62741
READ,1716265702697243,62352
READ,1716265702729415,60959
READ,1716265702761025,60213
READ,1716265702760113,61160
READ,1716265702760568,60715
READ,1716265702760504,60809
READ,1716265702790388,61754
READ,1716265702791443,60737
READ,1716265702791237,61014
READ,1716265702823398,59458
READ,1716265702821294,61587
READ,1716265702821325,61617
READ,1716265702852932,60935
READ,1716265702852158,61767
READ,1716265702852264,61673
READ,1716265702884134,60473
READ,1716265702883590,61023
READ,1716265702882869,61761
READ,1716265702913937,61562
READ,1716265702913880,61626
READ,1716265702945368,61132
READ,1716265702944625,61897
READ,1716265702946009,60528
READ,1716265702944618,61920
READ,1716265702944643,61994
READ,1716265702975519,61735
READ,1716265702977488,59774
READ,1716265703006641,61381
READ,1716265703037984,60782
READ,1716265703037274,61509
READ,1716265703037267,61517
READ,1716265703037647,61162
READ,1716265703038005,60849
READ,1716265703069653,60044
READ,1716265703068034,61672
READ,1716265703100970,59552
READ,1716265703098796,61741
READ,1716265703098802,61760
READ,1716265703129709,61925
READ,1716265703130761,60889
READ,1716265703130749,60925
READ,1716265703129718,61969
READ,1716265703160534,61924
READ,1716265703162482,59978
READ,1716265703192121,61078
READ,1716265703223750,60760
READ,1716265703222469,62091
READ,1716265703223318,61243
READ,1716265703223647,60924
READ,1716265703222471,62153
READ,1716265703255158,59317
READ,1716265703284573,60670
READ,1716265703284522,60755
READ,1716265703284574,60714
READ,1716265703284582,60761
READ,1716265703314486,61657
READ,1716265703316133,60057
READ,1716265703345262,61687
READ,1716265703347723,59256
READ,1716265703349446,57597
READ,1716265703377237,60380
READ,1716265703376852,60839
READ,1716265703376156,61534
