Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"etcd.endpoints"="192.168.37.14:2379"
"insertproportion"="0"
"readallfields"="true"
"threadcount"="8"
"dotransactions"="true"
"operationcount"="50000"
"readproportion"="0.5"
"recordcount"="100000"
"measurementtype"="raw"
"docollectingdata"="false"
"command"="run"
"workload"="core"
"etcd.dial_timeout"="10s"
"requestdistribution"="uniform"
"scanproportion"="0"
"updateproportion"="0.5"
**********************************************
**********************************************
Run finished, takes 3m30.714394972s
operation,timestamp_us,latency_us
READ,1716265829226629,44216
READ,1716265829226895,44001
READ,1716265829225846,45076
READ,1716265829225962,44982
READ,1716265829248447,44990
READ,1716265829249617,43876
READ,1716265829270934,44805
READ,1716265829270908,44872
READ,1716265829293451,44688
READ,1716265829294595,43544
READ,1716265829295713,42495
READ,1716265829294542,43698
READ,1716265829317703,42866
READ,1716265829316783,43819
READ,1716265829338153,44955
READ,1716265829339355,43799
READ,1716265829360582,44892
READ,1716265829385010,42837
READ,1716265829383668,44193
READ,1716265829408204,42116
READ,1716265829408190,42162
READ,1716265829408106,42265
READ,1716265829428585,44208
READ,1716265829427859,44968
READ,1716265829429541,43307
READ,1716265829451113,44154
READ,1716265829450332,44962
READ,1716265829452397,42916
READ,1716265829450383,44957
READ,1716265829472839,44801
READ,1716265829473291,44377
READ,1716265829472860,44842
READ,1716265829496249,44031
READ,1716265829517714,44832
READ,1716265829517655,45587
READ,1716265829518568,44714
READ,1716265829517681,45688
READ,1716265829541308,43729
READ,1716265829541998,43075
READ,1716265829540293,44861
READ,1716265829542197,43015
READ,1716265829563261,44049
READ,1716265829585064,44713
READ,1716265829586817,42979
READ,1716265829585094,44767
READ,1716265829586759,43108
READ,1716265829629789,24016
READ,1716265829630878,45127
READ,1716265829631555,44453
READ,1716265829653814,44790
READ,1716265829654516,44091
READ,1716265829653527,45140
READ,1716265829653775,44925
READ,1716265829653524,45218
READ,1716265829679679,41341
READ,1716265829676016,45129
READ,1716265829698680,44581
READ,1716265829698979,44352
READ,1716265829698618,44748
READ,1716265829698712,44693
READ,1716265829721035,44692
READ,1716265829744404,45677
READ,1716265829743341,46740
READ,1716265829766664,46128
READ,1716265829765738,47054
READ,1716265829766495,46357
READ,1716265829791411,43928
READ,1716265829790091,45309
READ,1716265829791560,43904
READ,1716265829790091,45374
READ,1716265829812847,44977
READ,1716265829812802,45058
READ,1716265829835475,44785
READ,1716265829835414,44876
READ,1716265829859569,43064
READ,1716265829881304,43747
READ,1716265829880919,44136
READ,1716265829880302,44836
READ,1716265829903510,44003
READ,1716265829902645,44882
READ,1716265829905085,42466
READ,1716265829928170,41899
READ,1716265829948328,44182
READ,1716265829947565,44965
READ,1716265829948488,44062
READ,1716265829947525,45040
READ,1716265829948565,44005
READ,1716265829947539,45061
READ,1716265829992581,23567
READ,1716265829992543,23645
READ,1716265829998025,40655
READ,1716265829993079,45658
READ,1716265830016199,44849
READ,1716265830016158,44895
READ,1716265830015778,45425
READ,1716265830038695,45121
READ,1716265830039580,44296
READ,1716265830039652,44286
READ,1716265830061948,44264
READ,1716265830062482,43793
READ,1716265830061208,45102
READ,1716265830061066,45276
READ,1716265830061066,45410
READ,1716265830083828,44748
READ,1716265830083951,44635
READ,1716265830106489,44588
READ,1716265830106323,44755
READ,1716265830106355,44819
READ,1716265830130285,43106
READ,1716265830129660,43837
READ,1716265830151186,44732
READ,1716265830151090,44838
READ,1716265830152005,43937
READ,1716265830151976,43972
READ,1716265830151092,44857
READ,1716265830152608,43390
READ,1716265830173512,44918
READ,1716265830173423,45127
READ,1716265830195962,44731
READ,1716265830195932,44764
READ,1716265830195938,44796
READ,1716265830219409,43700
READ,1716265830219442,43685
READ,1716265830240744,44795
READ,1716265830240704,44859
READ,1716265830241765,43955
READ,1716265830263121,44845
READ,1716265830263988,43992
READ,1716265830263140,44841
READ,1716265830264903,43104
READ,1716265830264701,43314
READ,1716265830285731,44457
READ,1716265830285551,44671
READ,1716265830308018,44467
READ,1716265830308028,44502
READ,1716265830307978,44620
READ,1716265830330236,44876
READ,1716265830331194,44091
READ,1716265830352497,44994
READ,1716265830354351,43203
READ,1716265830352542,45028
READ,1716265830376345,43677
READ,1716265830398235,44132
READ,1716265830397565,44817
READ,1716265830423752,41016
READ,1716265830421049,43758
READ,1716265830421976,42860
READ,1716265830442381,44926
READ,1716265830443677,43640
READ,1716265830443112,44218
READ,1716265830444721,42635
READ,1716265830464820,44909
READ,1716265830465347,44429
READ,1716265830488171,43851
READ,1716265830487329,44733
READ,1716265830487368,44709
READ,1716265830487343,44742
READ,1716265830509787,44944
READ,1716265830534375,42577
READ,1716265830532075,44897
READ,1716265830532090,44888
READ,1716265830532096,44943
READ,1716265830554745,44670
READ,1716265830556202,43256
READ,1716265830576965,44847
READ,1716265830579482,42399
READ,1716265830577052,44858
READ,1716265830599472,44734
READ,1716265830601196,43025
READ,1716265830600197,44144
READ,1716265830621921,44760
READ,1716265830644233,44848
READ,1716265830644915,44249
READ,1716265830647018,42169
READ,1716265830645795,43404
READ,1716265830689210,23478
READ,1716265830690994,44025
READ,1716265830689683,45362
READ,1716265830689198,45855
READ,1716265830714463,42919
READ,1716265830712698,44763
READ,1716265830736903,42896
READ,1716265830735057,44754
READ,1716265830757411,44833
READ,1716265830758456,43812
READ,1716265830757474,44866
READ,1716265830758484,43924
READ,1716265830758379,44090
READ,1716265830782491,42136
READ,1716265830803360,43903
READ,1716265830802420,44872
READ,1716265830802257,45060
READ,1716265830826021,43434
READ,1716265830825965,43560
READ,1716265830825680,43969
READ,1716265830847275,44506
READ,1716265830847331,44611
READ,1716265830869467,44882
READ,1716265830870868,43518
READ,1716265830869539,44893
READ,1716265830891955,44799
READ,1716265830892690,44074
READ,1716265830893239,43618
READ,1716265830914443,44864
READ,1716265830936869,44788
READ,1716265830936776,44961
READ,1716265830961238,42862
READ,1716265830961483,42665
READ,1716265830981665,44763
READ,1716265830982671,43819
READ,1716265830988176,38323
READ,1716265830984709,41806
READ,1716265830983102,43426
READ,1716265831005044,43776
READ,1716265831004113,44751
READ,1716265831004186,44840
READ,1716265831026513,45166
READ,1716265831026502,45229
READ,1716265831048832,45296
READ,1716265831049979,44214
READ,1716265831072130,44335
READ,1716265831072137,44377
READ,1716265831071690,44859
READ,1716265831094809,44069
READ,1716265831116526,44786
READ,1716265831116475,44871
READ,1716265831117629,43733
READ,1716265831138890,45031
READ,1716265831139820,44125
READ,1716265831141989,41972
READ,1716265831140819,43149
READ,1716265831161358,44969
READ,1716265831161374,44960
READ,1716265831164983,41402
READ,1716265831183973,44791
READ,1716265831183979,44818
READ,1716265831206341,44750
READ,1716265831207114,44045
READ,1716265831206398,44766
READ,1716265831229478,44090
READ,1716265831228808,44777
READ,1716265831230761,42863
READ,1716265831228773,44861
READ,1716265831251103,44801
READ,1716265831251180,44733
READ,1716265831251171,44842
READ,1716265831277294,41005
READ,1716265831296032,44661
READ,1716265831297190,43537
READ,1716265831297129,43603
READ,1716265831320004,43078
READ,1716265831320202,42901
READ,1716265831319033,44125
READ,1716265831340703,44906
READ,1716265831341971,43689
READ,1716265831340744,44938
READ,1716265831340739,44953
READ,1716265831363097,45018
READ,1716265831386325,44061
READ,1716265831387667,42792
READ,1716265831385693,44784
READ,1716265831386158,44345
READ,1716265831409222,43579
READ,1716265831408126,44676
READ,1716265831409143,43835
READ,1716265831408674,44380
READ,1716265831430470,44767
READ,1716265831430488,44758
READ,1716265831452813,45001
READ,1716265831452990,44827
READ,1716265831452813,45014
READ,1716265831475257,44742
READ,1716265831476181,44048
READ,1716265831497825,44693
READ,1716265831497838,44737
READ,1716265831521445,43508
READ,1716265831520012,44942
READ,1716265831520240,44845
READ,1716265831546354,41339
READ,1716265831544197,43539
READ,1716265831564966,44984
READ,1716265831564967,44983
READ,1716265831565098,44861
READ,1716265831565826,44154
READ,1716265831587708,44605
READ,1716265831587750,44600
READ,1716265831609965,44616
READ,1716265831612059,42530
READ,1716265831615728,39003
READ,1716265831609990,44744
READ,1716265831609962,44800
READ,1716265831632320,44858
READ,1716265831632942,44243
READ,1716265831632362,44838
READ,1716265831654599,47758
READ,1716265831654590,47799
READ,1716265831654740,48013
READ,1716265831654767,48085
READ,1716265831680174,41638
READ,1716265831677212,44681
READ,1716265831703031,41172
READ,1716265831702410,42084
READ,1716265831721910,44788
READ,1716265831726582,40196
READ,1716265831726175,40651
READ,1716265831721821,45006
READ,1716265831726172,40662
READ,1716265831744216,44939
READ,1716265831744506,44705
READ,1716265831766850,44593
READ,1716265831766795,44689
READ,1716265831766838,44655
READ,1716265831772940,39690
READ,1716265831789223,44705
READ,1716265831813476,42877
READ,1716265831811454,44957
READ,1716265831812949,43483
READ,1716265831811498,45057
READ,1716265831837852,40950
READ,1716265831833946,44873
READ,1716265831837784,41151
READ,1716265831856425,44688
READ,1716265831856446,44726
READ,1716265831856575,44639
READ,1716265831878948,44599
READ,1716265831880005,43652
READ,1716265831880857,42853
READ,1716265831878815,44906
READ,1716265831901987,44163
READ,1716265831901226,45030
READ,1716265831924422,44194
READ,1716265831946270,44667
READ,1716265831946161,44778
READ,1716265831947341,43611
READ,1716265831947352,43619
READ,1716265831970464,42928
READ,1716265831970531,42912
READ,1716265831970756,42716
READ,1716265831990950,44784
READ,1716265831991991,43775
READ,1716265832014547,43721
READ,1716265832013424,44909
READ,1716265832036761,44053
READ,1716265832037629,43186
READ,1716265832035750,45126
READ,1716265832037389,43529
READ,1716265832035777,45279
READ,1716265832058345,44902
READ,1716265832080826,44857
READ,1716265832083163,42539
READ,1716265832103261,44750
READ,1716265832104691,43330
READ,1716265832104616,43553
READ,1716265832128077,42296
READ,1716265832127589,42812
READ,1716265832128135,42339
READ,1716265832148943,43978
READ,1716265832149166,43834
READ,1716265832148032,44973
READ,1716265832170384,45076
READ,1716265832170412,45223
READ,1716265832192932,44882
READ,1716265832193010,44841
READ,1716265832193669,44220
READ,1716265832193016,44887
READ,1716265832215647,44562
READ,1716265832215471,44770
READ,1716265832237913,44820
READ,1716265832237899,44876
READ,1716265832240982,41822
READ,1716265832261079,43905
READ,1716265832260254,44795
READ,1716265832261229,43832
READ,1716265832286691,40579
READ,1716265832282787,44506
READ,1716265832283546,43813
READ,1716265832306164,43584
READ,1716265832305813,43943
READ,1716265832327370,44651
READ,1716265832328322,43727
READ,1716265832327304,44782
READ,1716265832328348,43870
READ,1716265832328330,43965
READ,1716265832372060,23165
READ,1716265832372228,45380
READ,1716265832395241,44954
READ,1716265832395990,44338
READ,1716265832419636,43121
READ,1716265832419338,43424
READ,1716265832440783,44330
READ,1716265832440208,44988
READ,1716265832441795,43418
READ,1716265832440342,44884
READ,1716265832442213,43044
READ,1716265832462778,44967
READ,1716265832462769,45039
READ,1716265832485268,45002
READ,1716265832487865,42545
READ,1716265832509049,44098
READ,1716265832508316,44848
READ,1716265832508605,44576
READ,1716265832509030,44173
READ,1716265832531124,44040
READ,1716265832553674,43680
READ,1716265832553174,44327
READ,1716265832554055,43485
READ,1716265832553213,44337
READ,1716265832576579,43424
READ,1716265832575178,44866
READ,1716265832597550,44933
READ,1716265832623016,41748
READ,1716265832620622,44200
READ,1716265832622861,41972
READ,1716265832620501,44411
READ,1716265832620799,44133
READ,1716265832642495,44603
READ,1716265832666322,43384
READ,1716265832664924,44784
READ,1716265832664777,44941
READ,1716265832666277,43442
READ,1716265832688073,43996
READ,1716265832688357,43742
READ,1716265832710536,44002
READ,1716265832709729,44854
READ,1716265832733190,43791
READ,1716265832732113,44884
READ,1716265832757485,41814
READ,1716265832754595,44760
READ,1716265832754551,44903
READ,1716265832755328,44140
READ,1716265832777009,44592
READ,1716265832779314,42309
READ,1716265832799480,44630
READ,1716265832799368,44754
READ,1716265832800246,43887
READ,1716265832802587,41577
READ,1716265832821634,45224
READ,1716265832822600,44369
READ,1716265832844844,44115
READ,1716265832844147,44918
READ,1716265832844126,44978
READ,1716265832866875,44644
READ,1716265832866984,44621
READ,1716265832888966,44883
READ,1716265832896243,37712
READ,1716265832890948,43011
READ,1716265832890814,43152
READ,1716265832889072,44923
READ,1716265832911531,44842
READ,1716265832933977,44693
READ,1716265832934762,43949
READ,1716265832957912,43016
READ,1716265832957668,43318
READ,1716265832957671,43359
READ,1716265832956386,44688
READ,1716265832978748,45154
READ,1716265832980581,43330
READ,1716265833000997,45228
READ,1716265833026282,42403
READ,1716265833025055,43635
READ,1716265833023922,44802
READ,1716265833024410,44342
READ,1716265833046237,44782
READ,1716265833047784,43286
READ,1716265833070341,43041
READ,1716265833068763,44620
READ,1716265833091081,44538
READ,1716265833092265,43372
READ,1716265833093080,42637
READ,1716265833092253,43468
READ,1716265833092057,43706
READ,1716265833114511,43610
READ,1716265833136935,43630
READ,1716265833136865,43708
READ,1716265833135733,44860
READ,1716265833159305,43707
READ,1716265833180587,44869
READ,1716265833181447,44032
READ,1716265833182432,43122
READ,1716265833180604,44978
READ,1716265833205283,42707
READ,1716265833205932,42079
READ,1716265833203770,44244
READ,1716265833225468,44707
READ,1716265833225594,44628
READ,1716265833248001,44606
READ,1716265833249235,43377
READ,1716265833271381,43450
READ,1716265833315713,23291
READ,1716265833317646,43850
READ,1716265833318134,43466
READ,1716265833317016,44589
READ,1716265833315960,45724
READ,1716265833337965,23724
READ,1716265833316788,44960
READ,1716265833339013,44751
READ,1716265833361761,44719
READ,1716265833361610,44878
READ,1716265833364809,41700
READ,1716265833361701,44826
READ,1716265833384864,43801
READ,1716265833384791,43935
READ,1716265833406521,44675
READ,1716265833406492,44717
READ,1716265833406500,44710
READ,1716265833406537,44694
READ,1716265833407894,43400
READ,1716265833428735,44964
READ,1716265833430136,43565
READ,1716265833428675,45069
READ,1716265833451242,44802
READ,1716265833451223,44930
READ,1716265833451221,44948
READ,1716265833451330,44840
READ,1716265833451208,44964
READ,1716265833473756,44767
READ,1716265833496186,44686
READ,1716265833520346,42963
READ,1716265833519663,43730
READ,1716265833519663,43785
READ,1716265833519634,43819
READ,1716265833518537,44951
READ,1716265833540885,44736
READ,1716265833542333,43498
READ,1716265833563467,44905
READ,1716265833563463,44966
READ,1716265833566600,41836
READ,1716265833563406,45047
READ,1716265833586701,43944
READ,1716265833586444,44223
READ,1716265833608485,44608
READ,1716265833608385,44743
READ,1716265833608447,44723
READ,1716265833630661,44775
READ,1716265833653141,44803
READ,1716265833653188,44791
READ,1716265833653775,44228
READ,1716265833655072,42972
READ,1716265833655248,42802
READ,1716265833675448,44788
READ,1716265833701832,40756
READ,1716265833698062,44574
READ,1716265833699319,43527
READ,1716265833721687,43409
READ,1716265833742649,44888
READ,1716265833743278,44340
READ,1716265833744641,43019
READ,1716265833742858,44840
READ,1716265833768218,41886
READ,1716265833768226,41902
READ,1716265833789046,43326
READ,1716265833787675,44813
READ,1716265833788464,44062
READ,1716265833787631,44922
