Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"threadcount"="8"
"measurementtype"="raw"
"recordcount"="100000"
"readallfields"="true"
"readproportion"="0.5"
"updateproportion"="0.5"
"etcd.dial_timeout"="10s"
"insertproportion"="0"
"requestdistribution"="uniform"
"command"="run"
"docollectingdata"="false"
"etcd.endpoints"="192.168.37.19:2379"
"operationcount"="50000"
"scanproportion"="0"
"dotransactions"="true"
"workload"="core"
**********************************************
**********************************************
Run finished, takes 6m59.782222071s
operation,timestamp_us,latency_us
READ,1716265788031579,89663
READ,1716265788076449,89569
READ,1716265788077017,89028
READ,1716265788077310,88786
READ,1716265788078240,87868
READ,1716265788082042,84088
READ,1716265788122146,88870
READ,1716265788121192,89859
READ,1716265788166058,89760
READ,1716265788166107,89713
READ,1716265788211854,88686
READ,1716265788211029,89512
READ,1716265788211950,88679
READ,1716265788257478,87676
READ,1716265788255830,89382
READ,1716265788255831,90090
READ,1716265788300554,89525
READ,1716265788300556,89569
READ,1716265788345167,91684
READ,1716265788346095,91867
READ,1716265788345253,93863
READ,1716265788393085,86352
READ,1716265788390137,89303
READ,1716265788393557,85910
READ,1716265788446492,77732
READ,1716265788437975,86343
READ,1716265788482847,86132
READ,1716265788479448,89594
READ,1716265788479477,89580
READ,1716265788530894,82912
READ,1716265788524952,88875
READ,1716265788524238,89609
READ,1716265788569070,89448
READ,1716265788569055,89520
READ,1716265788575712,82871
READ,1716265788613842,89665
READ,1716265788613822,89738
READ,1716265788613859,89710
READ,1716265788658595,90261
READ,1716265788660208,88723
READ,1716265788658588,90405
READ,1716265788659811,89270
READ,1716265788748945,46098
READ,1716265788749445,90392
READ,1716265788749000,90879
READ,1716265788749755,90163
READ,1716265788794627,89663
READ,1716265788795088,89209
READ,1716265788795057,89259
READ,1716265788839932,89132
READ,1716265788884300,89535
READ,1716265788884324,89608
READ,1716265788930126,88466
READ,1716265788930767,87865
READ,1716265788930739,87910
READ,1716265788973947,89557
READ,1716265788973849,89675
READ,1716265788975049,88484
READ,1716265789018662,89525
READ,1716265789018604,89586
READ,1716265789063548,89522
READ,1716265789063537,89570
READ,1716265789112915,85045
READ,1716265789109060,88910
READ,1716265789109766,88212
READ,1716265789111354,86628
READ,1716265789108200,89802
READ,1716265789153119,89732
READ,1716265789198647,88932
READ,1716265789197982,89603
READ,1716265789197973,89645
READ,1716265789197992,89633
READ,1716265789243592,88764
READ,1716265789242864,89514
READ,1716265789244101,88304
READ,1716265789243522,88930
READ,1716265789287632,89652
READ,1716265789333681,88266
READ,1716265789332463,89592
READ,1716265789333515,88547
READ,1716265789378074,88675
READ,1716265789379020,87741
READ,1716265789423172,88365
READ,1716265789422067,89474
READ,1716265789422073,89477
READ,1716265789466761,90146
READ,1716265789468761,88150
READ,1716265789512968,88217
READ,1716265789513705,87559
READ,1716265789511563,89740
READ,1716265789512193,89117
READ,1716265789511552,89795
READ,1716265789556922,89092
READ,1716265789556925,89147
READ,1716265789557107,89007
READ,1716265789601317,89369
READ,1716265789601199,89487
READ,1716265789647116,88511
READ,1716265789646128,89532
READ,1716265789646027,89639
READ,1716265789692559,88030
READ,1716265789737292,87880
READ,1716265789735674,89499
READ,1716265789781479,88787
READ,1716265789826856,88026
READ,1716265789825186,89706
READ,1716265789827966,86931
READ,1716265789826756,88163
READ,1716265789871305,88976
READ,1716265789870279,90055
READ,1716265789917824,86437
READ,1716265789914906,89374
READ,1716265789914931,89354
READ,1716265789960742,88271
READ,1716265789961558,87472
READ,1716265789961013,88022
READ,1716265790005916,87771
READ,1716265790004275,89496
READ,1716265790049766,88727
READ,1716265790049041,89462
READ,1716265790051401,87104
READ,1716265790049783,88735
READ,1716265790138504,45980
READ,1716265790139157,90020
READ,1716265790139156,90036
READ,1716265790138515,90688
READ,1716265790138520,90721
READ,1716265790139956,89336
READ,1716265790184496,89367
READ,1716265790184099,89777
READ,1716265790229217,89520
READ,1716265790229192,89557
READ,1716265790229205,89555
READ,1716265790273877,90021
READ,1716265790273891,90049
READ,1716265790318752,89335
READ,1716265790318762,89340
READ,1716265790318773,89387
READ,1716265790321002,87163
READ,1716265790363912,88997
READ,1716265790411828,85749
READ,1716265790408180,89479
READ,1716265790409332,88344
READ,1716265790408099,89596
READ,1716265790453551,88782
READ,1716265790457837,84516
READ,1716265790497709,89350
READ,1716265790498803,88338
READ,1716265790543410,88294
READ,1716265790543352,88362
READ,1716265790587966,88688
READ,1716265790587158,89536
READ,1716265790589507,87226
READ,1716265790632793,88718
READ,1716265790631720,89875
READ,1716265790677075,89783
READ,1716265790676706,90212
READ,1716265790676745,90196
READ,1716265790680525,86417
READ,1716265790676665,90366
READ,1716265790721525,89659
READ,1716265790721608,89630
READ,1716265790766930,88905
READ,1716265790769979,85873
READ,1716265790812480,87857
READ,1716265790811198,89141
READ,1716265790813051,87290
READ,1716265790855868,89428
READ,1716265790900348,89934
READ,1716265790900989,89340
READ,1716265790900348,90028
READ,1716265790900352,90040
READ,1716265790945309,89864
READ,1716265790949276,85933
READ,1716265790990297,89703
READ,1716265790994590,85418
READ,1716265790993119,86940
READ,1716265790990343,89794
READ,1716265791036046,88724
READ,1716265791035186,89649
READ,1716265791036069,88920
READ,1716265791124848,45980
READ,1716265791126121,89344
READ,1716265791126129,89375
READ,1716265791170843,89368
READ,1716265791171407,88845
READ,1716265791217330,87419
READ,1716265791217088,87676
READ,1716265791215518,89298
READ,1716265791260266,89313
READ,1716265791262714,86919
READ,1716265791305729,88568
READ,1716265791304761,89581
READ,1716265791304831,89529
READ,1716265791306365,88021
READ,1716265791349647,89373
READ,1716265791350307,88768
READ,1716265791394397,89338
READ,1716265791394310,89441
READ,1716265791394374,89418
READ,1716265791483746,45548
READ,1716265791529300,46090
READ,1716265791534855,84668
READ,1716265791530079,89537
READ,1716265791530362,89255
READ,1716265791530038,89792
READ,1716265791577089,87145
READ,1716265791619533,89491
READ,1716265791624263,84764
READ,1716265791619839,89201
READ,1716265791619632,89475
READ,1716265791669753,84022
READ,1716265791664957,88874
READ,1716265791664247,89618
READ,1716265791709117,89360
READ,1716265791709051,89463
READ,1716265791760458,82657
READ,1716265791753787,89368
READ,1716265791798491,89241
READ,1716265791800369,87364
READ,1716265791843129,89493
READ,1716265791844932,87712
READ,1716265791844347,88302
READ,1716265791843167,89484
READ,1716265791887746,89633
READ,1716265791891090,86332
READ,1716265791977435,45439
READ,1716265791979383,88244
READ,1716265791978486,89228
READ,1716265792022889,89558
READ,1716265792024891,87608
READ,1716265792022857,89753
READ,1716265792026606,86076
READ,1716265792070338,87182
READ,1716265792068840,88925
READ,1716265792112462,89695
READ,1716265792112513,89699
READ,1716265792112621,89617
READ,1716265792158194,88728
READ,1716265792158450,88488
READ,1716265792158495,88458
READ,1716265792248305,45782
READ,1716265792292692,46102
READ,1716265792292692,46165
READ,1716265792292634,46277
READ,1716265792293795,89962
READ,1716265792294190,89570
READ,1716265792339335,89026
READ,1716265792339623,88801
READ,1716265792338870,89611
READ,1716265792383769,89423
READ,1716265792428493,89597
READ,1716265792430224,87903
READ,1716265792475007,87738
READ,1716265792475233,87520
READ,1716265792473796,89027
READ,1716265792518141,89470
READ,1716265792518103,89522
READ,1716265792518650,89068
READ,1716265792519415,88306
READ,1716265792562764,89729
READ,1716265792562758,89762
READ,1716265792562833,89731
READ,1716265792607734,89547
READ,1716265792607625,89666
READ,1716265792610541,86791
READ,1716265792652577,89697
READ,1716265792652505,89788
READ,1716265792653416,88904
READ,1716265792652533,89794
READ,1716265792697303,89615
READ,1716265792697343,89741
READ,1716265792742936,88673
READ,1716265792787096,89393
READ,1716265792834711,86736
READ,1716265792832131,89330
READ,1716265792833102,88402
READ,1716265792832953,88569
READ,1716265792831624,89974
READ,1716265792833260,88346
READ,1716265792878293,87837
READ,1716265792876506,89679
READ,1716265792921473,89597
READ,1716265792921516,89556
READ,1716265792966196,89543
READ,1716265792967177,88594
READ,1716265792966145,89636
READ,1716265792967154,88676
READ,1716265793012664,87856
READ,1716265793011083,89534
READ,1716265793011084,89557
READ,1716265793057834,87451
READ,1716265793055842,89470
READ,1716265793101467,88469
READ,1716265793101526,88419
READ,1716265793146247,88417
READ,1716265793145299,89405
READ,1716265793234719,45760
READ,1716265793236768,88594
READ,1716265793236283,89080
READ,1716265793236941,88473
READ,1716265793280902,89151
READ,1716265793325782,89292
READ,1716265793325859,89267
READ,1716265793328127,87032
READ,1716265793325377,89848
READ,1716265793326510,88756
READ,1716265793370068,89913
READ,1716265793370934,89092
READ,1716265793415137,89588
READ,1716265793415088,89641
READ,1716265793459995,89505
READ,1716265793506273,88089
READ,1716265793504742,89644
READ,1716265793507031,87357
READ,1716265793550047,89077
READ,1716265793551829,87373
READ,1716265793551836,87410
READ,1716265793596098,87508
READ,1716265793594400,89247
READ,1716265793594377,89282
READ,1716265793595325,88361
READ,1716265793639258,89214
READ,1716265793639217,89320
READ,1716265793639802,88759
READ,1716265793684509,88696
READ,1716265793683659,89598
READ,1716265793729466,88514
READ,1716265793729250,88751
READ,1716265793728485,89543
READ,1716265793774450,88175
READ,1716265793773218,89481
READ,1716265793818013,89310
READ,1716265793819885,87457
READ,1716265793820558,86804
READ,1716265793863870,88118
READ,1716265793863663,88339
READ,1716265793907371,89413
READ,1716265793909810,86988
READ,1716265793907354,89472
READ,1716265793908223,88631
READ,1716265793907337,89538
READ,1716265793952000,89950
READ,1716265793996838,89794
READ,1716265793997420,89277
READ,1716265793996810,89924
READ,1716265793996799,89950
READ,1716265793999436,87320
READ,1716265794041963,89440
READ,1716265794042491,88913
READ,1716265794086714,89513
READ,1716265794086760,89488
READ,1716265794087554,88713
READ,1716265794086769,89501
READ,1716265794132270,88652
READ,1716265794131415,89511
READ,1716265794176261,89641
READ,1716265794176279,89645
READ,1716265794221915,88652
READ,1716265794220937,89662
READ,1716265794222426,88249
READ,1716265794221755,88922
READ,1716265794265936,89325
READ,1716265794311484,91774
READ,1716265794310689,92613
READ,1716265794355272,92596
READ,1716265794356706,91246
READ,1716265794356385,91591
READ,1716265794356629,91352
READ,1716265794403201,90402
READ,1716265794403314,90369
READ,1716265794448774,88796
READ,1716265794447883,89695
READ,1716265794493731,88341
READ,1716265794493980,88126
READ,1716265794495475,86695
READ,1716265794537600,89478
READ,1716265794540036,87078
READ,1716265794582118,89751
READ,1716265794585578,86337
READ,1716265794628128,88510
READ,1716265794628134,88556
READ,1716265794672586,88905
READ,1716265794676084,85429
READ,1716265794671928,89629
READ,1716265794674321,87256
READ,1716265794672848,88736
READ,1716265794717316,89574
READ,1716265794761596,89440
READ,1716265794761595,89484
READ,1716265794762254,88851
READ,1716265794762236,88889
READ,1716265794761505,89665
READ,1716265794761569,89603
READ,1716265794851091,45569
READ,1716265794851186,90259
READ,1716265794851118,90330
READ,1716265794852702,88761
READ,1716265794896861,89311
READ,1716265794896657,89566
READ,1716265794942487,88374
READ,1716265794942528,88364
READ,1716265794943362,87572
READ,1716265794987544,87957
READ,1716265794986184,89351
READ,1716265794986909,88675
READ,1716265795032835,87255
READ,1716265795030875,89247
READ,1716265795030944,89199
READ,1716265795077563,87057
READ,1716265795075594,89079
READ,1716265795076612,88085
READ,1716265795120154,89101
READ,1716265795121008,88323
READ,1716265795164709,89427
READ,1716265795164632,89565
READ,1716265795164683,89559
READ,1716265795165916,88469
READ,1716265795209268,89692
READ,1716265795211150,87841
READ,1716265795254150,89635
READ,1716265795257828,86099
READ,1716265795254392,89542
READ,1716265795254206,89731
READ,1716265795254255,89727
READ,1716265795298974,89565
READ,1716265795300169,88409
READ,1716265795343799,89764
READ,1716265795389932,88226
READ,1716265795389983,88178
READ,1716265795388587,89583
READ,1716265795390017,88195
READ,1716265795390136,88137
READ,1716265795433578,89338
READ,1716265795434153,88765
READ,1716265795436265,86657
READ,1716265795478223,89550
READ,1716265795478171,89650
READ,1716265795478181,89653
READ,1716265795478175,89715
READ,1716265795522934,89702
READ,1716265795522931,89752
READ,1716265795568593,88986
READ,1716265795567902,89799
READ,1716265795614101,87997
READ,1716265795612647,89602
READ,1716265795614106,88157
READ,1716265795658202,89064
READ,1716265795657713,89556
READ,1716265795706159,86159
READ,1716265795704490,87948
READ,1716265795747238,89938
READ,1716265795747801,89413
READ,1716265795793311,88498
READ,1716265795792452,89374
READ,1716265795837226,89393
READ,1716265795838652,88055
READ,1716265795837985,88724
READ,1716265795837189,89592
READ,1716265795890977,80421
READ,1716265795881822,89598
READ,1716265795935580,80574
READ,1716265795926719,89470
READ,1716265795971433,89536
READ,1716265795972351,88685
READ,1716265795971411,89628
READ,1716265795972737,88319
READ,1716265796016202,89415
READ,1716265796063404,87025
READ,1716265796060983,89474
READ,1716265796061051,89487
READ,1716265796105629,89436
READ,1716265796106588,88519
READ,1716265796107075,88060
READ,1716265796150590,89433
READ,1716265796154234,85833
READ,1716265796196308,88363
READ,1716265796240667,88909
READ,1716265796241221,88401
READ,1716265796240865,88786
READ,1716265796240656,89032
READ,1716265796284684,89576
READ,1716265796285501,88783
READ,1716265796331163,87891
READ,1716265796334016,85106
READ,1716265796329701,89496
READ,1716265796329666,89542
READ,1716265796329637,89602
READ,1716265796374271,90008
READ,1716265796419065,90250
READ,1716265796419133,90214
READ,1716265796419771,89612
READ,1716265796419244,90186
READ,1716265796419219,90214
READ,1716265796466262,87959
READ,1716265796464292,89956
READ,1716265796509415,89465
READ,1716265796509444,89526
READ,1716265796554236,89663
READ,1716265796554257,89665
READ,1716265796555079,88857
READ,1716265796554905,89047
READ,1716265796560955,83086
READ,1716265796555109,88991
READ,1716265796598981,89758
READ,1716265796644055,89624
READ,1716265796644496,89209
READ,1716265796643913,89803
READ,1716265796644110,89626
READ,1716265796643965,89772
READ,1716265796689562,88812
READ,1716265796735104,88089
READ,1716265796733746,89449
READ,1716265796733717,89479
READ,1716265796733689,89555
READ,1716265796779466,88657
READ,1716265796778390,89773
READ,1716265796825581,87331
READ,1716265796823208,89734
READ,1716265796868976,88693
READ,1716265796868778,88900
READ,1716265796868175,89505
READ,1716265796914325,87987
READ,1716265796912953,89366
READ,1716265796915358,87006
READ,1716265797002331,45609
READ,1716265797004917,87822
READ,1716265797002325,90419
READ,1716265797003526,89310
READ,1716265797002377,90468
READ,1716265797049179,88321
READ,1716265797047954,89615
READ,1716265797092857,89584
READ,1716265797094401,88040
READ,1716265797138689,88910
READ,1716265797183279,98590
READ,1716265797185383,96521
READ,1716265797184260,97720
READ,1716265797276599,49925
READ,1716265797276474,50162
READ,1716265797276477,50181
READ,1716265797281916,89553
READ,1716265797327321,89089
READ,1716265797326536,89904
READ,1716265797365985,50541
READ,1716265797413268,47947
READ,1716265797418169,87859
READ,1716265797418209,87833
READ,1716265797418369,87711
READ,1716265797462310,88524
READ,1716265797461229,89617
READ,1716265797462305,88560
READ,1716265797462155,88759
READ,1716265797506040,89564
READ,1716265797506055,89596
READ,1716265797508181,87507
READ,1716265797550859,89626
READ,1716265797596301,89065
READ,1716265797595619,89767
READ,1716265797596762,88681
READ,1716265797596324,89162
READ,1716265797641125,89032
READ,1716265797641214,88944
READ,1716265797685971,89271
READ,1716265797685422,89887
READ,1716265797730171,89815
READ,1716265797730170,89845
READ,1716265797731515,88535
READ,1716265797731163,88907
READ,1716265797778259,88853
READ,1716265797776504,90623
READ,1716265797820785,90756
READ,1716265797867101,89445
READ,1716265797867139,89429
READ,1716265797867124,89465
READ,1716265797913175,88374
READ,1716265797913198,88472
READ,1716265797913106,88588
READ,1716265797911555,90240
READ,1716265797958764,87993
READ,1716265797956600,90223
READ,1716265797956580,90254
READ,1716265798001706,89882
READ,1716265798002557,89035
READ,1716265798001683,89945
READ,1716265798001563,90247
READ,1716265798091600,46261
READ,1716265798092285,91325
READ,1716265798091818,91848
READ,1716265798091604,92063
READ,1716265798092799,90909
READ,1716265798137783,89863
READ,1716265798137873,89862
READ,1716265798183689,88626
READ,1716265798185180,87163
READ,1716265798183697,88659
READ,1716265798229652,87334
READ,1716265798230599,86421
READ,1716265798229418,87682
READ,1716265798273248,88572
READ,1716265798273485,88342
READ,1716265798272369,89517
READ,1716265798272362,89538
READ,1716265798317964,88809
READ,1716265798317033,89787
READ,1716265798361841,89631
READ,1716265798361900,89598
READ,1716265798362685,88848
READ,1716265798361911,89664
READ,1716265798406786,89627
READ,1716265798406835,89585
READ,1716265798451587,89558
READ,1716265798451543,89656
READ,1716265798451508,89714
READ,1716265798451484,89762
READ,1716265798496426,89613
READ,1716265798496431,89727
READ,1716265798544498,86349
READ,1716265798541212,89738
READ,1716265798541232,89725
READ,1716265798545234,85733
READ,1716265798541159,89819
READ,1716265798586052,89647
READ,1716265798586169,89560
READ,1716265798630989,89538
READ,1716265798676690,88491
READ,1716265798676728,88480
READ,1716265798675740,89481
READ,1716265798675712,89521
READ,1716265798676764,88478
READ,1716265798677135,88163
READ,1716265798765196,46307
READ,1716265798765252,91887
READ,1716265798811601,90280
READ,1716265798859500,87138
READ,1716265798857183,89464
READ,1716265798857254,89403
READ,1716265798857672,89205
READ,1716265798857219,89674
READ,1716265798857153,89754
READ,1716265798903310,88423
READ,1716265798946899,89622
READ,1716265798946888,89658
READ,1716265798946660,89899
READ,1716265798992157,89137
READ,1716265798991748,89609
READ,1716265798992741,88644
READ,1716265798992744,88676
READ,1716265799036558,89716
READ,1716265799038229,88055
READ,1716265799036571,89723
READ,1716265799081370,89770
READ,1716265799081307,89839
READ,1716265799126295,89639
READ,1716265799127351,88593
READ,1716265799127707,88364
READ,1716265799126287,89803
READ,1716265799171153,89709
READ,1716265799171159,89799
READ,1716265799216097,89543
READ,1716265799217659,87990
READ,1716265799215948,89710
READ,1716265799263704,86927
READ,1716265799305669,89429
READ,1716265799305650,89598
READ,1716265799352657,87248
READ,1716265799352906,87021
READ,1716265799351514,88450
READ,1716265799352268,87749
READ,1716265799396395,88345
READ,1716265799395261,89530
READ,1716265799398038,86776
READ,1716265799439976,89491
READ,1716265799440030,89488
READ,1716265799485474,88851
READ,1716265799484829,89497
READ,1716265799485511,88841
READ,1716265799531368,87857
READ,1716265799530201,89045
READ,1716265799529478,89800
READ,1716265799530538,88841
READ,1716265799575046,88858
READ,1716265799620069,88746
READ,1716265799619256,89581
READ,1716265799619287,89558
READ,1716265799619237,89621
READ,1716265799620055,88932
READ,1716265799665211,88648
READ,1716265799664763,89098
READ,1716265799708870,89677
READ,1716265799708998,89550
READ,1716265799708848,89742
READ,1716265799709865,88739
READ,1716265799753876,89936
READ,1716265799798563,90159
READ,1716265799798615,90128
READ,1716265799844284,89206
READ,1716265799844305,89205
READ,1716265799845746,87773
READ,1716265799844764,88832
READ,1716265799845373,88232
READ,1716265799889636,88582
READ,1716265799888755,89533
READ,1716265799933618,89424
READ,1716265799934192,88881
READ,1716265799933608,89494
READ,1716265799933502,89850
READ,1716265799978303,92911
READ,1716265799979282,91976
READ,1716265800023851,92306
READ,1716265800023363,92800
READ,1716265800024872,91293
READ,1716265800116171,46168
READ,1716265800116900,90542
READ,1716265800116178,91277
READ,1716265800117237,90584
READ,1716265800162351,89725
READ,1716265800162246,89840
READ,1716265800162804,89315
READ,1716265800207832,89218
READ,1716265800207467,89869
READ,1716265800253674,88153
READ,1716265800252101,89734
READ,1716265800252804,89091
READ,1716265800253700,88209
READ,1716265800297610,88873
READ,1716265800297065,89437
READ,1716265800297669,88879
READ,1716265800297349,89205
READ,1716265800341906,89601
READ,1716265800341919,89934
READ,1716265800341841,90084
READ,1716265800341848,90236
READ,1716265800386514,90206
READ,1716265800386496,90249
READ,1716265800431938,89688
READ,1716265800432097,89541
READ,1716265800431520,90146
READ,1716265800431865,89809
READ,1716265800477903,88137
READ,1716265800478250,87835
READ,1716265800476736,89824
READ,1716265800521652,89858
READ,1716265800521678,89869
READ,1716265800567431,88219
READ,1716265800566051,89636
READ,1716265800567656,88458
READ,1716265800566571,89576
READ,1716265800567114,89068
READ,1716265800611559,88790
READ,1716265800655701,89188
READ,1716265800655662,89521
READ,1716265800657071,88145
READ,1716265800656193,89373
READ,1716265800657262,88543
READ,1716265800744901,45870
READ,1716265800747094,88507
READ,1716265800745574,90072
READ,1716265800747079,88584
READ,1716265800745799,89933
READ,1716265800790870,89676
READ,1716265800790889,89737
READ,1716265800791253,89390
READ,1716265800835660,89515
READ,1716265800835616,89628
READ,1716265800881255,88780
READ,1716265800926835,88295
READ,1716265800926513,88642
READ,1716265800925188,89972
READ,1716265800925254,89962
READ,1716265800926342,88934
READ,1716265800970049,89689
READ,1716265800972357,87388
READ,1716265801018392,86446
READ,1716265801015287,89573
READ,1716265801015167,89741
READ,1716265801015227,89725
READ,1716265801015142,89832
READ,1716265801059752,89999
READ,1716265801106180,88453
READ,1716265801104963,89686
READ,1716265801104920,89754
READ,1716265801104854,89912
READ,1716265801150721,88755
READ,1716265801149764,89760
READ,1716265801150687,88918
READ,1716265801194686,89547
READ,1716265801194776,89473
READ,1716265801241975,87148
READ,1716265801240224,88907
READ,1716265801284246,89687
READ,1716265801285254,88752
READ,1716265801285870,88154
READ,1716265801285297,88765
READ,1716265801285228,88839
READ,1716265801329604,89379
READ,1716265801374034,89791
READ,1716265801374554,89330
READ,1716265801419832,89082
READ,1716265801418997,90022
READ,1716265801419434,89601
READ,1716265801419775,89321
READ,1716265801464790,88955
READ,1716265801463896,89916
READ,1716265801463839,89974
READ,1716265801508927,89763
READ,1716265801509102,89608
READ,1716265801554700,88775
READ,1716265801598722,89615
READ,1716265801599371,88970
READ,1716265801645536,87433
READ,1716265801690341,87463
READ,1716265801689037,88782
READ,1716265801688354,90125
READ,1716265801692181,86319
READ,1716265801688347,90172
READ,1716265801689980,88626
READ,1716265801777818,46828
READ,1716265801778818,90474
READ,1716265801824665,89208
READ,1716265801824646,89251
READ,1716265801824845,89090
READ,1716265801913884,45691
READ,1716265801913947,45761
READ,1716265801915710,88727
READ,1716265801916033,88504
READ,1716265801913918,90636
READ,1716265801963391,85906
READ,1716265802004550,89511
READ,1716265802005378,88729
READ,1716265802004452,89657
READ,1716265802051248,87362
READ,1716265802049309,89352
READ,1716265802052787,85901
READ,1716265802094076,89236
READ,1716265802094124,89304
READ,1716265802141638,86674
READ,1716265802138617,89710
READ,1716265802139406,88952
READ,1716265802142160,86213
READ,1716265802138697,89701
READ,1716265802183441,89736
READ,1716265802229366,88686
READ,1716265802228980,89105
READ,1716265802274020,88653
READ,1716265802274228,88677
READ,1716265802319797,87794
READ,1716265802319782,87846
READ,1716265802318097,89541
READ,1716265802364355,88225
READ,1716265802365240,87345
READ,1716265802362688,89907
READ,1716265802362918,89686
READ,1716265802407605,89892
READ,1716265802407640,89857
READ,1716265802454852,86970
READ,1716265802452609,89390
READ,1716265802452616,89469
READ,1716265802499663,87176
READ,1716265802497514,89360
READ,1716265802542013,89883
READ,1716265802542093,89944
READ,1716265802541837,90202
READ,1716265802545254,86882
READ,1716265802586854,89714
READ,1716265802586888,89773
READ,1716265802588943,87742
READ,1716265802636538,85084
READ,1716265802631910,89727
READ,1716265802632051,89609
READ,1716265802676579,89731
READ,1716265802676695,89660
READ,1716265802677638,88742
READ,1716265802766323,50701
READ,1716265802768459,90354
READ,1716265802767567,91249
READ,1716265802766368,92665
READ,1716265802817184,86265
READ,1716265802817286,86178
READ,1716265802817025,86463
READ,1716265802817039,86452
READ,1716265802858823,89361
READ,1716265802903990,88918
READ,1716265802903501,89424
READ,1716265802949317,88359
READ,1716265802948197,89518
READ,1716265802949363,88378
READ,1716265802994892,87476
READ,1716265803038658,88422
READ,1716265803044922,82195
READ,1716265803039797,87333
READ,1716265803083233,88586
READ,1716265803083180,88658
READ,1716265803127092,89555
READ,1716265803127811,88898
READ,1716265803127143,89810
READ,1716265803171832,89324
READ,1716265803172841,88318
READ,1716265803173820,87342
READ,1716265803171851,89372
READ,1716265803216718,89399
READ,1716265803216662,89856
READ,1716265803220034,86520
READ,1716265803306131,45682
READ,1716265803306566,90205
READ,1716265803307212,89595
READ,1716265803307224,89589
READ,1716265803306527,90764
READ,1716265803306694,90690
READ,1716265803353022,88989
READ,1716265803396784,89926
READ,1716265803397357,89461
READ,1716265803396824,89994
READ,1716265803398360,88758
READ,1716265803442024,89253
READ,1716265803442185,89167
READ,1716265803488173,87805
READ,1716265803486832,89152
READ,1716265803532560,88133
READ,1716265803531291,89469
READ,1716265803575997,89453
READ,1716265803577707,87750
READ,1716265803577879,87646
READ,1716265803575991,89540
READ,1716265803576570,88978
READ,1716265803579194,86454
READ,1716265803620702,89957
READ,1716265803665469,89578
READ,1716265803665663,89438
READ,1716265803666146,88979
READ,1716265803665540,89604
READ,1716265803665463,89750
READ,1716265803711334,88598
READ,1716265803710675,89292
READ,1716265803755156,89010
READ,1716265803755136,89054
READ,1716265803755059,89249
READ,1716265803844197,45920
READ,1716265803851550,83330
READ,1716265803845836,89065
READ,1716265803846011,88893
READ,1716265803891092,88684
READ,1716265803891099,89028
READ,1716265803890062,90085
READ,1716265803934893,89358
READ,1716265803934911,89411
READ,1716265803980402,88750
READ,1716265803979789,89763
READ,1716265804026720,87736
READ,1716265804025948,88549
READ,1716265804069164,89673
READ,1716265804071790,87072
READ,1716265804069565,89523
READ,1716265804115663,88181
READ,1716265804114510,89689
READ,1716265804158852,89589
READ,1716265804161025,87420
READ,1716265804161805,86676
READ,1716265804159100,89415
READ,1716265804203856,89355
READ,1716265804204270,88948
READ,1716265804248526,89450
READ,1716265804248455,89553
READ,1716265804248457,89562
READ,1716265804249866,88175
READ,1716265804248493,89586
READ,1716265804293226,89729
READ,1716265804296466,86512
READ,1716265804293232,90179
READ,1716265804338089,89546
READ,1716265804383867,88611
READ,1716265804382968,90599
READ,1716265804383420,90245
READ,1716265804429331,88147
READ,1716265804429196,88660
READ,1716265804428679,89216
READ,1716265804473579,88855
READ,1716265804517907,89506
READ,1716265804519012,88408
READ,1716265804517953,89740
READ,1716265804517868,90062
READ,1716265804565140,86235
READ,1716265804564681,86738
READ,1716265804562917,88573
READ,1716265804608181,87762
READ,1716265804651388,89253
READ,1716265804651430,89818
READ,1716265804653278,88361
READ,1716265804699025,86445
READ,1716265804741632,88320
READ,1716265804744590,85400
READ,1716265804743042,87025
READ,1716265804787395,87263
READ,1716265804790097,84603
READ,1716265804786991,87849
READ,1716265804832637,86989
READ,1716265804830001,89650
READ,1716265804829965,89716
READ,1716265804830877,88846
READ,1716265804875325,88997
READ,1716265804920357,88516
READ,1716265804920095,88830
READ,1716265804919692,89330
READ,1716265804919735,89302
READ,1716265804919639,89435
READ,1716265804919663,89806
READ,1716265804965678,87866
READ,1716265804964333,89347
READ,1716265805008888,89355
READ,1716265805009086,89260
READ,1716265805008936,89448
READ,1716265805053692,89640
READ,1716265805054673,88891
READ,1716265805098398,93853
READ,1716265805100568,91695
READ,1716265805098351,94010
READ,1716265805098257,94136
READ,1716265805143572,93611
READ,1716265805143347,93860
READ,1716265805145696,91595
READ,1716265805192356,89468
READ,1716265805237226,89425
READ,1716265805237749,88913
READ,1716265805237746,88938
READ,1716265805237744,89290
READ,1716265805283171,88166
READ,1716265805281838,89578
READ,1716265805326697,89937
READ,1716265805372647,88983
READ,1716265805371351,90300
READ,1716265805372478,89199
READ,1716265805416647,89567
READ,1716265805417153,89068
READ,1716265805419490,86830
READ,1716265805464919,86105
READ,1716265805461643,89393
READ,1716265805506226,89336
READ,1716265805507255,88337
READ,1716265805552579,87767
READ,1716265805553795,86656
READ,1716265805595601,89364
READ,1716265805643345,86375
READ,1716265805643327,86411
READ,1716265805642299,87464
READ,1716265805642546,87231
READ,1716265805688297,86029
READ,1716265805685019,89360
READ,1716265805732275,86596
READ,1716265805729733,89200
READ,1716265805729772,89167
READ,1716265805774339,89171
READ,1716265805777661,85854
READ,1716265805820801,87597
READ,1716265805818885,89560
