Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 9999]
***************** properties *****************
"threadcount"="4"
"insertproportion"="0"
"readproportion"="0.5"
"dotransactions"="false"
"docollectingdata"="false"
"readallfields"="true"
"etcd.endpoints"="192.168.37.11:2379"
"operationcount"="1000000"
"updateproportion"="0.5"
"workload"="core"
"measurementtype"="raw"
"command"="load"
"requestdistribution"="uniform"
"scanproportion"="0"
"etcd.dial_timeout"="1s"
"recordcount"="10000"
**********************************************
**********************************************
Run finished, takes 5m36.618769603s
operation,timestamp_us,latency_us
TOTAL,1717481353702769,94828
TOTAL,1717481353702851,94818
TOTAL,1717481353702875,94821
TOTAL,1717481353797618,102095
TOTAL,1717481353797734,185123
TOTAL,1717481353797680,185202
TOTAL,1717481353899779,83121
TOTAL,1717481353797762,185183
TOTAL,1717481353982964,118707
TOTAL,1717481353982927,118778
TOTAL,1717481353983008,118818
TOTAL,1717481353982946,118907
TOTAL,1717481354101773,88485
TOTAL,1717481354101736,88680
TOTAL,1717481354101890,170984
TOTAL,1717481354101915,171007
TOTAL,1717481354190484,82469
TOTAL,1717481354190327,82650
TOTAL,1717481354273042,50716
TOTAL,1717481354272994,90014
TOTAL,1717481354323780,132157
TOTAL,1717481354273032,182914
TOTAL,1717481354272952,183051
TOTAL,1717481354363094,115568
TOTAL,1717481354456039,65928
TOTAL,1717481354522031,88458
TOTAL,1717481354478760,131764
TOTAL,1717481354456075,154454
TOTAL,1717481354456014,154650
TOTAL,1717481354610558,53081
TOTAL,1717481354610602,53503
TOTAL,1717481354610591,53577
TOTAL,1717481354610729,53449
TOTAL,1717481354663740,149708
TOTAL,1717481354664243,149211
TOTAL,1717481354664177,149288
TOTAL,1717481354664281,149214
TOTAL,1717481354813570,68028
TOTAL,1717481354813527,68444
TOTAL,1717481354813532,68587
TOTAL,1717481354813525,68610
TOTAL,1717481354881712,102044
TOTAL,1717481354882195,101572
TOTAL,1717481354882184,101587
TOTAL,1717481354882034,101771
TOTAL,1717481354983834,71086
TOTAL,1717481354983822,71154
TOTAL,1717481354983834,71533
TOTAL,1717481354983869,190605
TOTAL,1717481355055069,119420
TOTAL,1717481355054995,119913
TOTAL,1717481355055432,147893
TOTAL,1717481355174540,78671
TOTAL,1717481355174955,206618
TOTAL,1717481355253278,128388
TOTAL,1717481355203424,178250
TOTAL,1717481355174565,207199
TOTAL,1717481355381640,64560
TOTAL,1717481355381741,65316
TOTAL,1717481355381733,65376
TOTAL,1717481355381863,65251
TOTAL,1717481355446311,118377
TOTAL,1717481355447186,117532
TOTAL,1717481355447161,141047
TOTAL,1717481355447190,141034
TOTAL,1717481355564798,45542
TOTAL,1717481355588297,158837
TOTAL,1717481355564753,182396
TOTAL,1717481355610408,136787
TOTAL,1717481355588275,158989
TOTAL,1717481355747333,67021
TOTAL,1717481355747224,67298
TOTAL,1717481355814589,93901
TOTAL,1717481355747261,161285
TOTAL,1717481355747205,161347
TOTAL,1717481355814438,94236
TOTAL,1717481355908621,63055
TOTAL,1717481355908655,89014
TOTAL,1717481355908605,89136
TOTAL,1717481355908762,89124
TOTAL,1717481355997808,93770
TOTAL,1717481355971739,119863
TOTAL,1717481355997989,111791
TOTAL,1717481355997732,112119
TOTAL,1717481356091711,75320
TOTAL,1717481356109847,149513
TOTAL,1717481356167142,92236
TOTAL,1717481356091649,167788
TOTAL,1717481356109927,149583
TOTAL,1717481356259435,71431
TOTAL,1717481356259478,71934
TOTAL,1717481356259502,72003
TOTAL,1717481356259595,71921
TOTAL,1717481356330968,117881
TOTAL,1717481356331514,117522
TOTAL,1717481356331581,117512
TOTAL,1717481356331578,117575
TOTAL,1717481356448932,59528
TOTAL,1717481356449103,172539
TOTAL,1717481356449179,172520
TOTAL,1717481356508530,113174
TOTAL,1717481356449219,172497
TOTAL,1717481356621719,75501
TOTAL,1717481356621799,76113
TOTAL,1717481356621799,76182
TOTAL,1717481356621772,76244
TOTAL,1717481356698056,91365
TOTAL,1717481356698007,91462
TOTAL,1717481356698092,91426
TOTAL,1717481356697373,92203
TOTAL,1717481356789491,25363
TOTAL,1717481356789537,85290
TOTAL,1717481356789652,85667
TOTAL,1717481356789582,85752
TOTAL,1717481356875420,100463
TOTAL,1717481356814921,161068
TOTAL,1717481356874893,101152
TOTAL,1717481356875381,100937
TOTAL,1717481356975955,160108
TOTAL,1717481356976132,159976
TOTAL,1717481356976388,159786
TOTAL,1717481356976090,160108
TOTAL,1717481357136131,57648
TOTAL,1717481357136261,170082
TOTAL,1717481357136250,170131
TOTAL,1717481357193843,112564
TOTAL,1717481357136189,170283
TOTAL,1717481357306462,59980
TOTAL,1717481357306473,59974
TOTAL,1717481357366538,115487
TOTAL,1717481357306413,175697
TOTAL,1717481357366509,115606
TOTAL,1717481357306536,175616
TOTAL,1717481357482095,158035
TOTAL,1717481357482208,157966
TOTAL,1717481357482219,158095
TOTAL,1717481357482210,158202
TOTAL,1717481357640253,59914
TOTAL,1717481357640194,60587
TOTAL,1717481357640495,60301
TOTAL,1717481357640396,60450
TOTAL,1717481357700913,111790
TOTAL,1717481357700867,111837
TOTAL,1717481357700237,112487
TOTAL,1717481357700883,111967
TOTAL,1717481357812776,162525
TOTAL,1717481357812776,162564
TOTAL,1717481357812933,162483
TOTAL,1717481357812789,162724
TOTAL,1717481357975371,43425
TOTAL,1717481357975481,43325
TOTAL,1717481358018874,126125
TOTAL,1717481358018858,126156
TOTAL,1717481357975579,169600
TOTAL,1717481357975404,169793
TOTAL,1717481358145069,68253
TOTAL,1717481358145093,68776
TOTAL,1717481358145260,68613
TOTAL,1717481358145248,68680
TOTAL,1717481358213394,111189
TOTAL,1717481358213947,110642
TOTAL,1717481358213997,110609
TOTAL,1717481358213938,110695
TOTAL,1717481358324721,148858
TOTAL,1717481358324689,148907
TOTAL,1717481358324657,148942
TOTAL,1717481358324724,148984
TOTAL,1717481358473774,214345
TOTAL,1717481358473665,214489
TOTAL,1717481358473651,214633
TOTAL,1717481358473677,214640
TOTAL,1717481358688183,93092
TOTAL,1717481358688273,93375
TOTAL,1717481358688361,93404
TOTAL,1717481358688353,93419
TOTAL,1717481358781375,131600
TOTAL,1717481358781830,178439
TOTAL,1717481358781821,220888
TOTAL,1717481358781714,221014
TOTAL,1717481358913055,321082
TOTAL,1717481359002798,231383
TOTAL,1717481359002774,231457
TOTAL,1717481358960336,274018
TOTAL,1717481359234209,94712
TOTAL,1717481359234420,224038
TOTAL,1717481359234298,224187
TOTAL,1717481359328986,129592
TOTAL,1717481359234249,224344
TOTAL,1717481359458552,199558
TOTAL,1717481359458646,199495
TOTAL,1717481359458539,199673
TOTAL,1717481359458660,199588
TOTAL,1717481359658180,76173
TOTAL,1717481359658315,76303
TOTAL,1717481359658209,76419
TOTAL,1717481359658278,76499
TOTAL,1717481359734438,130049
TOTAL,1717481359734701,130567
TOTAL,1717481359734683,130606
TOTAL,1717481359734844,130469
TOTAL,1717481359864551,46840
TOTAL,1717481359911469,175548
TOTAL,1717481359865379,221784
TOTAL,1717481359865338,221898
TOTAL,1717481359865357,221935
TOTAL,1717481360087087,34487
TOTAL,1717481360087347,245847
TOTAL,1717481360087286,245994
TOTAL,1717481360121641,211681
TOTAL,1717481360087389,246043
TOTAL,1717481360333402,46385
TOTAL,1717481360333260,208935
TOTAL,1717481360379869,162381
TOTAL,1717481360333350,208905
TOTAL,1717481360333499,208817
TOTAL,1717481360542332,185726
TOTAL,1717481360542318,185809
TOTAL,1717481360542265,186004
TOTAL,1717481360542389,185910
TOTAL,1717481360728125,97353
TOTAL,1717481360728200,205139
TOTAL,1717481360728364,205082
TOTAL,1717481360825551,107916
TOTAL,1717481360728314,205211
TOTAL,1717481360933511,81651
TOTAL,1717481360933534,81707
TOTAL,1717481360933592,164653
TOTAL,1717481361015304,82949
TOTAL,1717481361015223,83038
TOTAL,1717481360933404,164938
TOTAL,1717481361098408,30655
TOTAL,1717481361098327,59002
TOTAL,1717481361098329,93591
TOTAL,1717481361098349,93592
TOTAL,1717481361129130,146107
TOTAL,1717481361157401,118134
TOTAL,1717481361192017,108955
TOTAL,1717481361191993,108986
TOTAL,1717481361275309,76092
TOTAL,1717481361351466,109106
TOTAL,1717481361301073,159517
TOTAL,1717481361275605,185067
TOTAL,1717481361301074,159627
TOTAL,1717481361460655,180200
TOTAL,1717481361460674,180200
TOTAL,1717481361460738,180216
TOTAL,1717481361460791,180211
TOTAL,1717481361640927,69821
TOTAL,1717481361641019,204584
TOTAL,1717481361641104,204641
TOTAL,1717481361640942,204811
TOTAL,1717481361710813,134952
TOTAL,1717481361845863,63907
TOTAL,1717481361845828,64006
TOTAL,1717481361845708,92340
TOTAL,1717481361845827,92233
TOTAL,1717481361938126,86977
TOTAL,1717481361938145,87012
TOTAL,1717481361909901,115268
TOTAL,1717481361909834,115404
TOTAL,1717481362025304,80530
TOTAL,1717481362025167,191150
TOTAL,1717481362025234,191129
TOTAL,1717481362105923,110527
TOTAL,1717481362025261,191250
TOTAL,1717481362216439,65623
TOTAL,1717481362216381,65693
TOTAL,1717481362216578,206043
TOTAL,1717481362216515,206128
TOTAL,1717481362282124,140713
TOTAL,1717481362282138,141020
TOTAL,1717481362422924,76024
TOTAL,1717481362423228,76125
TOTAL,1717481362422727,76761
TOTAL,1717481362422748,76833
TOTAL,1717481362499423,116593
TOTAL,1717481362499055,116983
TOTAL,1717481362499553,116537
TOTAL,1717481362499648,183859
TOTAL,1717481362683573,105031
TOTAL,1717481362616161,172517
TOTAL,1717481362616101,172595
TOTAL,1717481362616087,172670
TOTAL,1717481362788679,52585
TOTAL,1717481362788838,81626
TOTAL,1717481362788747,81757
TOTAL,1717481362870542,95293
TOTAL,1717481362870587,95292
TOTAL,1717481362788761,177166
TOTAL,1717481362841325,124660
TOTAL,1717481362965919,67764
TOTAL,1717481362966080,87950
TOTAL,1717481362965957,88082
TOTAL,1717481362965991,88107
TOTAL,1717481363033747,109617
TOTAL,1717481363054166,89571
TOTAL,1717481363054102,89853
TOTAL,1717481363143427,76981
TOTAL,1717481363054095,166320
TOTAL,1717481363144026,162581
TOTAL,1717481363220472,86242
TOTAL,1717481363143806,163086
TOTAL,1717481363220480,87242
TOTAL,1717481363306973,159301
TOTAL,1717481363306819,159535
TOTAL,1717481363307823,158594
TOTAL,1717481363306698,159726
TOTAL,1717481363466490,167076
TOTAL,1717481363466441,167145
TOTAL,1717481363466342,167288
TOTAL,1717481363466487,167233
TOTAL,1717481363633635,33769
TOTAL,1717481363667498,161188
TOTAL,1717481363633784,194911
TOTAL,1717481363633699,195021
TOTAL,1717481363633656,195286
TOTAL,1717481363828770,42898
TOTAL,1717481363828757,199617
TOTAL,1717481363829008,199438
TOTAL,1717481363828785,199747
TOTAL,1717481363871732,202332
TOTAL,1717481364028442,62516
TOTAL,1717481364028601,163063
TOTAL,1717481364091061,100660
TOTAL,1717481364074133,117647
TOTAL,1717481364028522,163262
TOTAL,1717481364191843,150337
TOTAL,1717481364191854,150347
TOTAL,1717481364191790,150510
TOTAL,1717481364191731,150636
TOTAL,1717481364342268,67705
TOTAL,1717481364410048,87986
TOTAL,1717481364342438,155631
TOTAL,1717481364342401,155676
TOTAL,1717481364342247,155871
TOTAL,1717481364498101,76237
TOTAL,1717481364498188,76167
TOTAL,1717481364574417,100567
TOTAL,1717481364498137,176910
TOTAL,1717481364498140,176932
TOTAL,1717481364675050,192003
TOTAL,1717481364675154,191921
TOTAL,1717481364574419,292765
TOTAL,1717481364675149,193194
TOTAL,1717481364867153,48659
TOTAL,1717481364867121,173267
TOTAL,1717481364868184,172275
TOTAL,1717481365040526,71774
TOTAL,1717481364915887,196424
TOTAL,1717481364868493,243932
TOTAL,1717481365040462,182080
TOTAL,1717481365112492,110156
TOTAL,1717481365112389,110373
TOTAL,1717481365112379,110410
TOTAL,1717481365222652,48466
TOTAL,1717481365222741,177265
TOTAL,1717481365222827,177183
TOTAL,1717481365222854,177187
TOTAL,1717481365271194,129114
TOTAL,1717481365400385,216599
TOTAL,1717481365400082,216928
TOTAL,1717481365400073,217040
TOTAL,1717481365400124,217007
TOTAL,1717481365617082,227369
TOTAL,1717481365617211,227268
TOTAL,1717481365617052,227438
TOTAL,1717481365617178,227482
TOTAL,1717481365844549,68826
TOTAL,1717481365844731,288291
TOTAL,1717481365913444,219647
TOTAL,1717481365844546,288576
TOTAL,1717481365844554,288601
TOTAL,1717481366133085,60859
TOTAL,1717481366133158,249284
TOTAL,1717481366133189,249300
TOTAL,1717481366133227,249392
TOTAL,1717481366194018,235874
TOTAL,1717481366382508,237281
TOTAL,1717481366382683,237203
TOTAL,1717481366429960,189927
TOTAL,1717481366382563,237368
TOTAL,1717481366619959,231038
TOTAL,1717481366619959,231102
TOTAL,1717481366619856,231321
TOTAL,1717481366620017,231240
TOTAL,1717481366851128,314123
TOTAL,1717481366851325,313979
TOTAL,1717481366851060,314396
TOTAL,1717481366851243,314245
TOTAL,1717481367165373,60147
TOTAL,1717481367165316,60216
TOTAL,1717481367225596,140535
TOTAL,1717481367165522,200672
TOTAL,1717481367165562,200672
TOTAL,1717481367225589,140681
TOTAL,1717481367366197,91656
TOTAL,1717481367366300,91955
TOTAL,1717481367366337,91968
TOTAL,1717481367366263,92107
TOTAL,1717481367458440,144781
TOTAL,1717481367458374,144918
TOTAL,1717481367458311,145006
TOTAL,1717481367457930,145424
TOTAL,1717481367603289,81811
TOTAL,1717481367603369,225405
TOTAL,1717481367685167,143610
TOTAL,1717481367603420,225471
TOTAL,1717481367603385,225534
TOTAL,1717481367828867,64040
TOTAL,1717481367828985,265208
TOTAL,1717481367828891,265304
TOTAL,1717481367828967,265235
TOTAL,1717481367892979,201248
TOTAL,1717481368094276,96188
TOTAL,1717481368094277,96223
TOTAL,1717481368094267,242867
TOTAL,1717481368094292,242889
TOTAL,1717481368190531,238921
TOTAL,1717481368190566,238891
TOTAL,1717481368429517,152094
TOTAL,1717481368429523,152192
TOTAL,1717481368337206,244530
TOTAL,1717481368337249,244582
TOTAL,1717481368581892,253458
TOTAL,1717481368581784,253606
TOTAL,1717481368581678,253787
TOTAL,1717481368581808,253779
TOTAL,1717481368835530,242711
TOTAL,1717481368835418,242892
TOTAL,1717481368835658,242703
TOTAL,1717481368835457,242964
TOTAL,1717481369078379,278537
TOTAL,1717481369078311,278675
TOTAL,1717481369078503,278492
TOTAL,1717481369078432,278724
TOTAL,1717481369356989,308110
TOTAL,1717481369357070,308118
TOTAL,1717481369357224,307971
TOTAL,1717481369357057,308212
TOTAL,1717481369665335,74541
TOTAL,1717481369665173,283323
TOTAL,1717481369665262,283291
TOTAL,1717481369665268,283306
TOTAL,1717481369739947,208817
TOTAL,1717481369948573,322114
TOTAL,1717481369948858,321839
TOTAL,1717481369948641,398899
TOTAL,1717481369948630,398964
TOTAL,1717481370270763,328674
TOTAL,1717481370347661,251838
TOTAL,1717481370270769,328740
TOTAL,1717481370347604,516844
TOTAL,1717481370599578,264909
TOTAL,1717481370599577,264958
TOTAL,1717481370599509,265055
TOTAL,1717481370864521,216492
TOTAL,1717481370864603,216500
TOTAL,1717481370864557,216627
TOTAL,1717481370864634,216589
TOTAL,1717481371081086,232454
TOTAL,1717481371081199,232364
TOTAL,1717481371081252,232346
TOTAL,1717481371081300,232478
TOTAL,1717481371313843,254666
TOTAL,1717481371313635,254881
TOTAL,1717481371313610,254984
TOTAL,1717481371313660,254995
TOTAL,1717481371568661,265992
TOTAL,1717481371568612,266052
TOTAL,1717481371568726,266016
TOTAL,1717481371568579,266267
TOTAL,1717481371834725,268334
TOTAL,1717481371834915,268289
TOTAL,1717481371834808,268434
TOTAL,1717481371834732,268527
TOTAL,1717481372103131,83005
TOTAL,1717481372103312,294498
TOTAL,1717481372103289,294569
TOTAL,1717481372103322,294568
TOTAL,1717481372186200,211894
TOTAL,1717481372397980,261891
TOTAL,1717481372397883,262078
TOTAL,1717481372397971,261992
TOTAL,1717481372398162,261987
TOTAL,1717481372660215,240998
TOTAL,1717481372660073,241221
TOTAL,1717481372659937,241474
TOTAL,1717481372901284,361680
TOTAL,1717481372901363,361639
TOTAL,1717481372660074,603105
TOTAL,1717481372901476,361769
TOTAL,1717481373263034,289392
TOTAL,1717481373263256,350706
TOTAL,1717481373263318,350695
TOTAL,1717481373263071,351030
TOTAL,1717481373614170,254303
TOTAL,1717481373552497,315993
TOTAL,1717481373614089,302697
TOTAL,1717481373614040,302755
TOTAL,1717481373916899,255332
TOTAL,1717481373916917,255377
TOTAL,1717481373868549,303782
TOTAL,1717481373868589,303841
TOTAL,1717481374172510,336252
TOTAL,1717481374172399,336386
TOTAL,1717481374172298,336504
TOTAL,1717481374172408,336466
TOTAL,1717481374508874,245160
TOTAL,1717481374508922,245206
TOTAL,1717481374508920,245341
TOTAL,1717481374508939,245365
TOTAL,1717481374754107,48760
TOTAL,1717481374754315,172209
TOTAL,1717481374802932,123632
TOTAL,1717481374754370,172248
TOTAL,1717481374754200,172465
TOTAL,1717481374926637,176874
TOTAL,1717481374926614,176975
TOTAL,1717481374926698,176906
TOTAL,1717481374926733,176938
TOTAL,1717481375103661,60395
TOTAL,1717481375103588,183994
TOTAL,1717481375103672,183997
TOTAL,1717481375164119,123577
TOTAL,1717481375103741,184013
TOTAL,1717481375287830,68933
TOTAL,1717481375356854,161974
TOTAL,1717481375287735,231171
TOTAL,1717481375287762,231154
TOTAL,1717481375287647,231303
TOTAL,1717481375518900,70028
TOTAL,1717481375519039,242844
TOTAL,1717481375518982,242919
TOTAL,1717481375518976,242931
TOTAL,1717481375588996,173049
TOTAL,1717481375761955,71223
TOTAL,1717481375833245,186506
TOTAL,1717481375761975,257865
TOTAL,1717481375762111,257791
TOTAL,1717481375761975,257967
TOTAL,1717481376019836,31979
TOTAL,1717481376019973,79746
TOTAL,1717481376020008,79791
TOTAL,1717481376051873,143135
TOTAL,1717481376099781,95342
TOTAL,1717481376099872,95391
TOTAL,1717481376019912,175358
TOTAL,1717481376195095,72717
TOTAL,1717481376195231,92291
TOTAL,1717481376195342,92221
TOTAL,1717481376195340,92399
TOTAL,1717481376287634,80398
TOTAL,1717481376267879,100162
TOTAL,1717481376287590,132235
TOTAL,1717481376287849,132039
TOTAL,1717481376368128,72245
TOTAL,1717481376440476,92921
TOTAL,1717481376419909,113494
TOTAL,1717481376419955,113552
TOTAL,1717481376368106,165446
TOTAL,1717481376533486,28513
TOTAL,1717481376533602,93644
TOTAL,1717481376533505,93751
TOTAL,1717481376533621,94150
TOTAL,1717481376627326,107201
TOTAL,1717481376627314,107216
TOTAL,1717481376562065,172571
TOTAL,1717481376627835,183221
TOTAL,1717481376734701,158540
TOTAL,1717481376734596,158696
TOTAL,1717481376811132,82165
TOTAL,1717481376734600,158704
TOTAL,1717481376893385,51080
TOTAL,1717481376893391,52253
TOTAL,1717481376944548,123552
TOTAL,1717481376945722,122380
TOTAL,1717481376893450,174750
TOTAL,1717481376893434,174778
TOTAL,1717481377068170,173720
TOTAL,1717481377068178,173744
TOTAL,1717481377068275,173650
TOTAL,1717481377068293,173775
TOTAL,1717481377241992,69100
TOTAL,1717481377242148,69239
TOTAL,1717481377241961,69517
TOTAL,1717481377242025,69572
TOTAL,1717481377311196,120768
TOTAL,1717481377311546,120451
TOTAL,1717481377311465,120552
TOTAL,1717481377311663,120404
TOTAL,1717481377432103,88655
TOTAL,1717481377432099,88664
TOTAL,1717481377520847,68441
TOTAL,1717481377520860,68468
TOTAL,1717481377432133,157210
TOTAL,1717481377432051,157335
TOTAL,1717481377589356,37135
TOTAL,1717481377589452,87790
TOTAL,1717481377589394,179413
TOTAL,1717481377589417,179433
TOTAL,1717481377677309,91558
TOTAL,1717481377626551,142377
TOTAL,1717481377768914,72126
TOTAL,1717481377768920,72132
TOTAL,1717481377841115,115269
TOTAL,1717481377841105,115352
TOTAL,1717481377768932,187566
TOTAL,1717481377768996,187630
TOTAL,1717481377956472,80679
TOTAL,1717481378037219,81908
TOTAL,1717481377956595,162610
TOTAL,1717481377956560,162729
TOTAL,1717481377956717,162618
TOTAL,1717481378119202,56961
TOTAL,1717481378119273,57289
TOTAL,1717481378119415,57154
TOTAL,1717481378119386,57239
TOTAL,1717481378176276,160472
TOTAL,1717481378176692,160117
TOTAL,1717481378176663,160192
TOTAL,1717481378176663,160199
TOTAL,1717481378336841,64929
TOTAL,1717481378336955,166294
TOTAL,1717481378336955,166321
TOTAL,1717481378401835,101460
TOTAL,1717481378336914,166479
TOTAL,1717481378503318,50563
TOTAL,1717481378503359,83496
TOTAL,1717481378503346,83569
TOTAL,1717481378503502,83510
TOTAL,1717481378553950,111321
TOTAL,1717481378586918,78524
TOTAL,1717481378586982,78560
TOTAL,1717481378587087,78456
TOTAL,1717481378665358,55832
TOTAL,1717481378665618,76137
TOTAL,1717481378665539,76301
TOTAL,1717481378665608,76386
TOTAL,1717481378741905,98295
TOTAL,1717481378721262,118952
TOTAL,1717481378742094,170246
TOTAL,1717481378741818,170543
TOTAL,1717481378840264,90660
TOTAL,1717481378840295,90729
TOTAL,1717481378912465,102955
TOTAL,1717481378930976,97737
TOTAL,1717481378912407,116431
TOTAL,1717481379028908,143321
TOTAL,1717481378931089,241203
TOTAL,1717481379028777,143524
TOTAL,1717481379015485,156973
TOTAL,1717481379172293,97413
TOTAL,1717481379172377,98020
TOTAL,1717481379172358,98465
TOTAL,1717481379172562,98308
TOTAL,1717481379269807,82473
TOTAL,1717481379270896,108310
TOTAL,1717481379270469,108764
TOTAL,1717481379270945,108364
TOTAL,1717481379352349,177996
TOTAL,1717481379379311,151089
TOTAL,1717481379379381,151021
TOTAL,1717481379379275,151160
TOTAL,1717481379530414,151788
TOTAL,1717481379530469,151790
TOTAL,1717481379530476,151872
TOTAL,1717481379530505,151870
TOTAL,1717481379682271,64098
TOTAL,1717481379746427,114250
TOTAL,1717481379682430,178279
TOTAL,1717481379682328,178456
TOTAL,1717481379682440,178449
TOTAL,1717481379860745,53107
TOTAL,1717481379860870,182515
TOTAL,1717481379860776,182683
TOTAL,1717481379913923,129624
TOTAL,1717481379860979,182635
TOTAL,1717481380043452,80961
TOTAL,1717481380043531,80930
TOTAL,1717481380043686,80803
TOTAL,1717481380043619,80959
TOTAL,1717481380124553,106095
TOTAL,1717481380124486,118800
TOTAL,1717481380124523,149036
TOTAL,1717481380124643,148923
TOTAL,1717481380230717,191323
TOTAL,1717481380243350,178696
TOTAL,1717481380273627,148854
TOTAL,1717481380273636,148886
TOTAL,1717481380422111,52301
TOTAL,1717481380422144,171226
TOTAL,1717481380422624,170846
TOTAL,1717481380422543,170971
TOTAL,1717481380474485,192203
TOTAL,1717481380593543,73243
TOTAL,1717481380593457,73340
TOTAL,1717481380593582,73291
TOTAL,1717481380666787,163465
TOTAL,1717481380666937,164109
TOTAL,1717481380666877,164175
TOTAL,1717481380666867,164373
TOTAL,1717481380831342,187057
TOTAL,1717481380831102,187305
TOTAL,1717481380830319,188175
TOTAL,1717481380831140,187407
TOTAL,1717481381018477,77989
TOTAL,1717481381018569,214655
TOTAL,1717481381018610,214651
TOTAL,1717481381018466,214936
TOTAL,1717481381096530,137040
TOTAL,1717481381233344,96723
TOTAL,1717481381233638,96894
TOTAL,1717481381233467,97119
TOTAL,1717481381233287,238866
